date,avg,avg_kesson,avg_gensyo,high,high_kesson,high_gensyo,low,low_kesson,low_gensyo
2001/3/23,12.8,8,1,16.9,8,1,9.0,8,1
2001/3/24,13.7,8,1,19.0,8,1,7.0,8,1
2001/3/25,13.3,8,1,17.3,8,1,9.4,8,1
2001/3/26,12.3,8,1,15.8,8,1,7.8,8,1
2001/3/27,10.8,8,1,16.8,8,1,3.8,8,1
2001/3/28,11.4,8,1,16.6,8,1,8.0,8,1
2001/3/29,6.7,8,1,8.9,8,1,3.3,8,1
2001/3/30,7.0,8,1,12.4,8,1,3.0,8,1
2001/3/31,2.1,8,1,4.8,8,1,0.3,8,1
2001/4/1,5.9,8,1,12.9,8,1,-1.6,8,1
2001/4/2,10.5,8,1,17.1,8,1,2.4,8,1
2001/4/3,13.7,8,1,21.6,8,1,7.8,8,1
2001/4/4,9.9,8,1,15.4,8,1,5.7,8,1
2001/4/5,11.2,8,1,18.1,8,1,3.2,8,1
2001/4/6,13.9,8,1,20.4,8,1,6.1,8,1
2001/4/7,15.6,8,1,21.7,8,1,9.6,8,1
2001/4/8,16.0,8,1,21.5,8,1,12.5,8,1
2001/4/9,16.3,8,1,22.0,8,1,11.4,8,1
2001/4/10,17.7,8,1,22.8,8,1,13.7,8,1
2001/4/11,18.3,8,1,23.7,8,1,14.7,8,1
2001/4/12,17.2,8,1,22.8,8,1,12.1,8,1
2001/4/13,14.3,8,1,18.8,8,1,7.6,8,1
2001/4/14,15.3,8,1,20.8,8,1,9.0,8,1
2001/4/15,16.4,8,1,23.6,8,1,8.6,8,1
2001/4/16,15.3,8,1,20.6,8,1,9.1,8,1
2001/4/17,17.1,8,1,23.2,8,1,11.2,8,1
2001/4/18,17.0,8,1,21.7,8,1,12.7,8,1
2001/4/19,16.1,8,1,21.6,8,1,13.6,8,1
2001/4/20,18.5,8,1,25.5,8,1,10.6,8,1
2001/4/21,9.9,8,1,13.6,8,1,8.0,8,1
2001/4/22,12.5,8,1,20.0,8,1,8.7,8,1
2001/4/23,12.6,8,1,18.3,8,1,3.8,8,1
2001/4/24,16.7,8,1,21.3,8,1,10.4,8,1
2001/4/25,12.0,8,1,14.7,8,1,10.3,8,1
2001/4/26,12.8,8,1,17.5,8,1,9.7,8,1
2001/4/27,14.3,8,1,20.1,8,1,7.5,8,1
2001/4/28,16.6,8,1,22.0,8,1,9.9,8,1
2001/4/29,16.8,8,1,21.3,8,1,13.2,8,1
2001/4/30,14.1,8,1,16.1,8,1,9.8,8,1
2001/5/1,11.1,8,1,14.3,8,1,6.8,8,1
2001/5/2,11.3,8,1,13.3,8,1,10.1,8,1
2001/5/3,11.0,8,1,13.1,8,1,9.7,8,1
2001/5/4,14.1,8,1,20.1,8,1,9.7,8,1
2001/5/5,15.5,8,1,20.8,8,1,12.6,8,1
2001/5/6,17.6,8,1,22.3,8,1,11.7,8,1
2001/5/7,19.7,8,1,24.1,8,1,14.0,8,1
2001/5/8,18.7,8,1,20.8,8,1,17.2,8,1
2001/5/9,18.5,8,1,20.8,8,1,16.9,8,1
2001/5/10,18.6,8,1,22.9,8,1,16.0,8,1
2001/5/11,18.6,8,1,22.4,8,1,15.1,8,1
2001/5/12,18.3,8,1,23.8,8,1,11.6,8,1
2001/5/13,19.3,8,1,25.7,8,1,13.7,8,1
2001/5/14,20.2,8,1,25.4,8,1,15.1,8,1
2001/5/15,21.1,8,1,25.9,8,1,16.6,8,1
2001/5/16,19.0,8,1,22.2,8,1,17.2,8,1
2001/5/17,19.1,8,1,24.1,8,1,15.7,8,1
2001/5/18,19.4,8,1,23.8,8,1,12.8,8,1
2001/5/19,20.3,8,1,25.4,8,1,16.0,8,1
2001/5/20,21.3,8,1,27.3,8,1,14.7,8,1
2001/5/21,22.0,8,1,27.8,8,1,17.1,8,1
2001/5/22,20.6,8,1,22.5,8,1,18.6,8,1
2001/5/23,18.1,8,1,19.1,8,1,17.0,8,1
2001/5/24,18.8,8,1,20.6,8,1,17.8,8,1
2001/5/25,21.1,8,1,25.9,8,1,17.6,8,1
2001/5/26,22.2,8,1,25.8,8,1,18.6,8,1
2001/5/27,19.1,8,1,22.2,8,1,16.2,8,1
2001/5/28,20.1,8,1,25.3,8,1,15.9,8,1
2001/5/29,20.0,8,1,24.5,8,1,17.0,8,1
2001/5/30,19.7,8,1,24.2,8,1,16.6,8,1
2001/5/31,20.4,8,1,23.4,8,1,17.7,8,1
2001/6/1,22.1,8,1,25.4,8,1,19.3,8,1
2001/6/2,21.1,8,1,26.0,8,1,16.8,8,1
2001/6/3,21.8,8,1,26.8,8,1,15.3,8,1
2001/6/4,24.4,8,1,31.0,8,1,17.4,8,1
2001/6/5,22.8,8,1,27.2,8,1,19.6,8,1
2001/6/6,18.7,8,1,19.6,8,1,17.4,8,1
2001/6/7,21.8,8,1,29.5,8,1,18.0,8,1
2001/6/8,20.9,8,1,24.9,8,1,18.1,8,1
2001/6/9,21.7,8,1,26.0,8,1,18.1,8,1
2001/6/10,20.2,8,1,23.8,8,1,18.3,8,1
2001/6/11,22.5,8,1,27.5,8,1,16.4,8,1
2001/6/12,20.1,8,1,21.1,8,1,19.1,8,1
2001/6/13,21.0,8,1,24.8,8,1,18.3,8,1
2001/6/14,18.2,8,1,19.7,8,1,16.6,8,1
2001/6/15,17.0,8,1,18.1,8,1,15.7,8,1
2001/6/16,18.8,8,1,21.9,8,1,15.5,8,1
2001/6/17,21.9,8,1,27.0,8,1,18.0,8,1
2001/6/18,23.7,8,1,29.4,8,1,18.2,8,1
2001/6/19,24.9,8,1,28.9,8,1,21.6,8,1
2001/6/20,23.9,8,1,26.8,8,1,19.8,8,1
2001/6/21,18.2,8,1,19.2,8,1,17.2,8,1
2001/6/22,20.4,8,1,23.7,8,1,17.6,8,1
2001/6/23,22.3,8,1,24.9,8,1,20.1,8,1
2001/6/24,23.7,8,1,27.6,8,1,20.0,8,1
2001/6/25,25.4,8,1,30.2,8,1,20.8,8,1
2001/6/26,26.5,8,1,32.0,8,1,22.7,8,1
2001/6/27,27.6,8,1,31.7,8,1,23.4,8,1
2001/6/28,27.1,8,1,31.3,8,1,23.2,8,1
2001/6/29,27.3,8,1,31.1,8,1,24.1,8,1
2001/6/30,24.8,8,1,26.2,8,1,23.7,8,1
2001/7/1,28.5,8,1,35.4,8,1,21.5,8,1
2001/7/2,25.1,8,1,29.7,8,1,21.7,8,1
2001/7/3,26.7,8,1,32.3,8,1,21.9,8,1
2001/7/4,29.6,8,1,35.4,8,1,22.7,8,1
2001/7/5,29.6,8,1,36.0,8,1,25.4,8,1
2001/7/6,28.8,8,1,32.4,8,1,25.4,8,1
2001/7/7,26.1,8,1,30.2,8,1,23.4,8,1
2001/7/8,25.8,8,1,31.4,8,1,21.9,8,1
2001/7/9,25.7,8,1,32.2,8,1,21.6,8,1
2001/7/10,25.7,8,1,31.0,8,1,21.6,8,1
2001/7/11,27.6,8,1,32.7,8,1,21.6,8,1
2001/7/12,30.9,8,1,36.4,8,1,25.7,8,1
2001/7/13,31.9,8,1,37.0,8,1,27.5,8,1
2001/7/14,30.4,8,1,35.5,8,1,26.9,8,1
2001/7/15,30.2,8,1,34.4,8,1,27.2,8,1
2001/7/16,29.4,8,1,32.9,8,1,26.5,8,1
2001/7/17,29.2,8,1,34.3,8,1,24.7,8,1
2001/7/18,27.5,8,1,32.2,8,1,23.5,8,1
2001/7/19,26.3,8,1,30.9,8,1,23.2,8,1
2001/7/20,27.8,8,1,32.7,8,1,23.4,8,1
2001/7/21,29.2,8,1,35.2,8,1,25.9,8,1
2001/7/22,30.1,8,1,34.3,8,1,25.8,8,1
2001/7/23,31.1,8,1,35.9,8,1,26.8,8,1
2001/7/24,31.1,8,1,38.0,8,1,26.2,8,1
2001/7/25,28.0,8,1,35.1,8,1,24.6,8,1
2001/7/26,25.9,8,1,28.2,8,1,24.3,8,1
2001/7/27,24.6,8,1,28.8,8,1,22.2,8,1
2001/7/28,23.6,8,1,26.6,8,1,21.7,8,1
2001/7/29,24.2,8,1,28.5,8,1,19.7,8,1
2001/7/30,26.9,8,1,31.1,8,1,22.5,8,1
2001/7/31,28.9,8,1,35.4,8,1,24.5,8,1
2001/8/1,29.9,8,1,37.5,8,1,25.2,8,1
2001/8/2,26.1,8,1,28.6,8,1,24.2,8,1
2001/8/3,26.7,8,1,32.2,8,1,23.5,8,1
2001/8/4,29.0,8,1,33.9,8,1,24.6,8,1
2001/8/5,24.5,8,1,27.6,8,1,23.0,8,1
2001/8/6,23.8,8,1,26.1,8,1,21.5,8,1
2001/8/7,21.8,4,1,22.6,4,1,21.1,4,1
2001/8/8,24.0,8,1,26.5,8,1,21.5,8,1
2001/8/9,25.8,8,1,30.4,8,1,22.3,8,1
2001/8/10,27.8,8,1,32.2,8,1,24.5,8,1
2001/8/11,26.2,8,1,29.9,8,1,22.7,8,1
2001/8/12,22.7,8,1,23.9,8,1,21.5,8,1
2001/8/13,25.2,8,1,30.0,8,1,21.2,8,1
2001/8/14,28.2,8,1,33.9,8,1,23.7,8,1
2001/8/15,26.6,8,1,29.5,8,1,24.2,8,1
2001/8/16,26.8,8,1,30.9,8,1,24.1,8,1
2001/8/17,26.3,8,1,31.6,8,1,21.8,8,1
2001/8/18,23.4,8,1,26.0,8,1,20.9,8,1
2001/8/19,23.4,8,1,26.8,8,1,19.1,8,1
2001/8/20,24.9,8,1,29.1,8,1,21.2,8,1
2001/8/21,22.7,8,1,25.8,8,1,20.9,8,1
2001/8/22,25.3,8,1,26.5,8,1,24.4,8,1
2001/8/23,27.9,8,1,33.1,8,1,23.5,8,1
2001/8/24,27.1,8,1,30.6,8,1,24.3,8,1
2001/8/25,26.9,8,1,31.8,8,1,23.5,8,1
2001/8/26,26.9,8,1,31.5,8,1,24.7,8,1
2001/8/27,25.9,8,1,29.5,8,1,23.5,8,1
2001/8/28,26.3,8,1,30.2,8,1,22.4,8,1
2001/8/29,25.3,8,1,29.1,8,1,22.5,8,1
2001/8/30,24.9,8,1,28.0,8,1,22.9,8,1
2001/8/31,23.2,8,1,25.0,8,1,21.4,8,1
2001/9/1,24.3,8,1,28.4,8,1,20.5,8,1
2001/9/2,24.5,8,1,28.8,8,1,21.2,8,1
2001/9/3,21.9,8,1,24.8,8,1,19.7,8,1
2001/9/4,20.9,8,1,24.3,8,1,19.6,8,1
2001/9/5,22.0,8,1,25.2,8,1,18.8,8,1
2001/9/6,22.5,8,1,25.7,8,1,20.5,8,1
2001/9/7,21.4,8,1,23.6,8,1,20.1,8,1
2001/9/8,24.3,8,1,28.0,8,1,20.1,8,1
2001/9/9,25.9,8,1,29.3,8,1,24.7,8,1
2001/9/10,25.4,8,1,26.5,8,1,24.7,8,1
2001/9/11,24.8,8,1,27.1,8,1,24.2,8,1
2001/9/12,26.6,8,1,30.9,8,1,22.1,8,1
2001/9/13,22.9,8,1,24.3,8,1,21.5,8,1
2001/9/14,23.2,8,1,25.8,8,1,21.6,8,1
2001/9/15,25.4,8,1,29.2,8,1,22.0,8,1
2001/9/16,25.2,8,1,29.6,8,1,22.1,8,1
2001/9/17,23.9,8,1,27.8,8,1,20.9,8,1
2001/9/18,25.8,8,1,29.8,8,1,22.8,8,1
2001/9/19,25.1,8,1,30.3,8,1,21.5,8,1
2001/9/20,20.4,8,1,21.2,8,1,19.7,8,1
2001/9/21,18.1,8,1,19.9,8,1,15.0,8,1
2001/9/22,15.3,8,1,19.0,8,1,13.0,8,1
2001/9/23,15.6,8,1,21.0,8,1,9.0,8,1
2001/9/24,17.6,8,1,25.6,8,1,9.8,8,1
2001/9/25,19.2,8,1,26.0,8,1,11.5,8,1
2001/9/26,20.6,8,1,25.6,8,1,15.8,8,1
2001/9/27,21.4,8,1,26.7,8,1,16.5,8,1
2001/9/28,19.6,8,1,24.1,8,1,15.7,8,1
2001/9/29,16.5,8,1,21.3,8,1,10.4,8,1
2001/9/30,16.4,8,1,18.5,8,1,15.2,8,1
2001/10/1,17.1,8,1,18.0,8,1,15.5,8,1
2001/10/2,21.4,8,1,27.9,8,1,16.6,8,1
2001/10/3,20.3,8,1,27.4,8,1,13.9,8,1
2001/10/4,19.5,8,1,22.8,8,1,17.3,8,1
2001/10/5,19.0,8,1,21.5,8,1,16.6,8,1
2001/10/6,21.0,8,1,25.6,8,1,16.0,8,1
2001/10/7,19.1,8,1,21.7,8,1,16.9,8,1
2001/10/8,16.0,8,1,17.8,8,1,15.1,8,1
2001/10/9,18.6,8,1,22.1,8,1,15.3,8,1
2001/10/10,15.7,8,1,18.3,8,1,13.8,8,1
2001/10/11,20.8,8,1,25.8,8,1,16.7,8,1
2001/10/12,20.1,8,1,24.5,8,1,16.4,8,1
2001/10/13,19.4,8,1,25.5,8,1,13.6,8,1
2001/10/14,18.0,8,1,23.8,8,1,11.4,8,1
2001/10/15,16.8,8,1,23.1,8,1,11.0,8,1
2001/10/16,18.0,8,1,23.0,8,1,11.7,8,1
2001/10/17,16.4,8,1,17.4,8,1,15.6,8,1
2001/10/18,12.7,8,1,15.4,8,1,8.9,8,1
2001/10/19,12.8,8,1,19.1,8,1,8.1,8,1
2001/10/20,13.5,8,1,20.1,8,1,7.9,8,1
2001/10/21,14.6,8,1,19.2,8,1,9.2,8,1
2001/10/22,14.6,8,1,18.9,8,1,11.3,8,1
2001/10/23,19.5,8,1,26.5,8,1,13.9,8,1
2001/10/24,16.9,8,1,22.1,8,1,12.0,8,1
2001/10/25,16.6,8,1,22.0,8,1,11.0,8,1
2001/10/26,15.8,8,1,19.6,8,1,12.5,8,1
2001/10/27,15.2,8,1,21.0,8,1,10.7,8,1
2001/10/28,13.8,8,1,16.8,8,1,12.0,8,1
2001/10/29,17.0,8,1,22.6,8,1,13.5,8,1
2001/10/30,13.3,8,1,16.2,8,1,9.5,8,1
2001/10/31,14.9,8,1,21.1,8,1,9.0,8,1
2001/11/1,15.2,8,1,20.6,8,1,10.0,8,1
2001/11/2,16.3,8,1,21.4,8,1,11.9,8,1
2001/11/3,14.3,8,1,17.1,8,1,11.6,8,1
2001/11/4,13.1,8,1,19.4,8,1,6.4,8,1
2001/11/5,10.5,8,1,13.2,8,1,7.4,8,1
2001/11/6,14.0,8,1,19.6,8,1,9.8,8,1
2001/11/7,11.2,8,1,14.6,8,1,7.9,8,1
2001/11/8,11.0,8,1,15.3,8,1,5.5,8,1
2001/11/9,11.4,8,1,12.1,8,1,10.3,8,1
2001/11/10,10.0,8,1,11.1,8,1,6.7,8,1
2001/11/11,10.2,8,1,16.2,8,1,5.2,8,1
2001/11/12,9.2,8,1,13.0,8,1,5.5,8,1
2001/11/13,10.2,8,1,14.1,8,1,4.9,8,1
2001/11/14,10.2,8,1,15.7,8,1,5.0,8,1
2001/11/15,9.0,8,1,13.7,8,1,4.8,8,1
2001/11/16,10.8,8,1,17.9,8,1,5.6,8,1
2001/11/17,10.5,8,1,16.1,8,1,4.2,8,1
2001/11/18,10.5,8,1,14.7,8,1,8.0,8,1
2001/11/19,9.2,8,1,15.1,8,1,4.1,8,1
2001/11/20,9.2,8,1,16.1,8,1,2.9,8,1
2001/11/21,9.7,8,1,16.3,8,1,5.3,8,1
2001/11/22,11.1,8,1,19.2,8,1,3.9,8,1
2001/11/23,10.7,8,1,18.3,8,1,3.6,8,1
2001/11/24,10.4,8,1,18.1,8,1,3.6,8,1
2001/11/25,10.1,8,1,18.7,8,1,2.7,8,1
2001/11/26,10.2,8,1,15.3,8,1,5.4,8,1
2001/11/27,7.9,8,1,13.4,8,1,2.5,8,1
2001/11/28,7.7,8,1,15.5,8,1,0.4,8,1
2001/11/29,9.8,8,1,16.5,8,1,2.0,8,1
2001/11/30,12.0,8,1,19.7,8,1,7.5,8,1
2001/12/1,9.1,8,1,14.2,8,1,3.9,8,1
2001/12/2,10.4,8,1,16.1,8,1,4.4,8,1
2001/12/3,10.2,8,1,15.3,8,1,6.0,8,1
2001/12/4,8.8,8,1,10.3,8,1,7.4,8,1
2001/12/5,8.6,8,1,11.3,8,1,6.3,8,1
2001/12/6,7.9,8,1,9.2,8,1,5.2,8,1
2001/12/7,7.9,8,1,11.9,8,1,5.0,8,1
2001/12/8,6.6,8,1,11.1,8,1,3.1,8,1
2001/12/9,6.2,8,1,12.5,8,1,0.8,8,1
2001/12/10,7.0,8,1,12.0,8,1,3.3,8,1
2001/12/11,6.7,8,1,11.2,8,1,2.7,8,1
2001/12/12,6.5,8,1,13.2,8,1,-1.6,8,1
2001/12/13,7.2,8,1,9.9,8,1,5.4,8,1
2001/12/14,9.5,8,1,14.2,8,1,3.8,8,1
2001/12/15,6.1,8,1,11.9,8,1,0.9,8,1
2001/12/16,4.7,8,1,11.7,8,1,-2.7,8,1
2001/12/17,4.9,8,1,11.5,8,1,-2.0,8,1
2001/12/18,5.1,8,1,9.8,8,1,-1.1,8,1
2001/12/19,4.9,8,1,11.2,8,1,-1.2,8,1
2001/12/20,5.3,8,1,11.5,8,1,-1.5,8,1
2001/12/21,2.9,8,1,5.7,8,1,1.1,8,1
2001/12/22,5.5,8,1,12.2,8,1,0.7,8,1
2001/12/23,3.8,8,1,10.4,8,1,-3.0,8,1
2001/12/24,5.7,8,1,12.3,8,1,-1.4,8,1
2001/12/25,6.1,8,1,9.2,8,1,4.0,8,1
2001/12/26,7.7,8,1,11.8,8,1,5.0,8,1
2001/12/27,3.8,8,1,9.6,8,1,-1.2,8,1
2001/12/28,4.8,8,1,10.4,8,1,-1.5,8,1
2001/12/29,3.4,8,1,8.8,8,1,-0.2,8,1
2001/12/30,4.8,8,1,12.8,8,1,-2.7,8,1
2001/12/31,3.4,8,1,9.8,8,1,-3.1,8,1
2002/1/1,3.9,8,1,12.6,8,1,-1.5,8,1
2002/1/2,4.4,8,1,9.6,8,1,0.5,8,1
2002/1/3,2.4,8,1,8.2,8,1,-2.7,8,1
2002/1/4,3.8,8,1,11.8,8,1,-3.3,8,1
2002/1/5,3.4,8,1,7.8,8,1,-1.4,8,1
2002/1/6,3.6,8,1,10.0,8,1,-2.8,8,1
2002/1/7,2.0,8,1,6.9,8,1,-2.8,8,1
2002/1/8,5.7,8,1,12.0,8,1,0.8,8,1
2002/1/9,4.8,8,1,11.2,8,1,-1.9,8,1
2002/1/10,5.3,8,1,12.6,8,1,-1.1,8,1
2002/1/11,7.5,8,1,15.1,8,1,-0.1,8,1
2002/1/12,7.5,8,1,14.0,8,1,-0.3,8,1
2002/1/13,6.7,8,1,13.6,8,1,0.9,8,1
2002/1/14,6.1,8,1,11.6,8,1,0.7,8,1
2002/1/15,8.3,8,1,16.9,8,1,1.2,8,1
2002/1/16,9.4,8,1,12.8,8,1,6.5,8,1
2002/1/17,5.7,8,1,7.0,8,1,4.7,8,1
2002/1/18,6.0,8,1,10.0,8,1,3.8,8,1
2002/1/19,4.1,8,1,7.6,8,1,1.2,8,1
2002/1/20,4.8,8,1,8.9,8,1,-0.1,8,1
2002/1/21,7.4,8,1,13.2,8,1,3.9,8,1
2002/1/22,8.5,8,1,14.5,8,1,3.5,8,1
2002/1/23,5.4,8,1,10.9,8,1,-0.7,8,1
2002/1/24,4.6,8,1,10.5,8,1,-1.9,8,1
2002/1/25,4.2,8,1,10.4,8,1,-1.4,8,1
2002/1/26,2.2,8,1,5.0,8,1,-0.9,8,1
2002/1/27,6.5,8,1,11.9,8,1,1.5,8,1
2002/1/28,6.8,8,1,11.8,8,1,0.7,8,1
2002/1/29,4.0,8,1,9.0,8,1,-2.2,8,1
2002/1/30,3.3,8,1,8.2,8,1,-4.1,8,1
2002/1/31,4.3,8,1,8.3,8,1,-0.5,8,1
2002/2/1,4.4,8,1,9.4,8,1,-0.9,8,1
2002/2/2,5.7,8,1,11.6,8,1,-1.4,8,1
2002/2/3,4.5,8,1,6.1,8,1,2.9,8,1
2002/2/4,6.8,8,1,10.0,8,1,4.2,8,1
2002/2/5,6.0,8,1,8.6,8,1,3.0,8,1
2002/2/6,7.2,8,1,12.9,8,1,4.5,8,1
2002/2/7,7.7,8,1,15.2,8,1,2.6,8,1
2002/2/8,7.3,8,1,14.0,8,1,1.4,8,1
2002/2/9,6.1,8,1,12.4,8,1,2.0,8,1
2002/2/10,2.3,8,1,5.0,8,1,-1.2,8,1
2002/2/11,2.3,8,1,7.0,8,1,-2.7,8,1
2002/2/12,3.7,8,1,10.2,8,1,-3.2,8,1
2002/2/13,3.6,8,1,7.9,8,1,-1.5,8,1
2002/2/14,4.4,8,1,8.4,8,1,0.2,8,1
2002/2/15,4.5,8,1,10.5,8,1,-1.4,8,1
2002/2/16,5.8,8,1,11.8,8,1,-2.3,8,1
2002/2/17,6.2,8,1,10.1,8,1,1.3,8,1
2002/2/18,6.1,8,1,12.7,8,1,0.2,8,1
2002/2/19,4.9,8,1,10.8,8,1,-2.2,8,1
2002/2/20,7.5,8,1,13.5,8,1,1.4,8,1
2002/2/21,8.9,8,1,15.9,8,1,2.5,8,1
2002/2/22,10.7,8,1,17.3,8,1,4.3,8,1
2002/2/23,9.9,8,1,13.0,8,1,6.4,8,1
2002/2/24,8.5,8,1,13.0,8,1,5.7,8,1
2002/2/25,7.2,8,1,11.4,8,1,3.6,8,1
2002/2/26,8.3,8,1,12.4,8,1,4.5,8,1
2002/2/27,9.9,8,1,13.8,8,1,5.7,8,1
2002/2/28,9.6,8,1,10.9,8,1,7.0,8,1
2002/3/1,11.9,8,1,15.9,8,1,9.6,8,1
2002/3/2,11.3,8,1,15.0,8,1,6.9,8,1
2002/3/3,5.5,8,1,7.2,8,1,4.4,8,1
2002/3/4,7.4,8,1,13.0,8,1,3.0,8,1
2002/3/5,7.1,8,1,9.6,8,1,3.4,8,1
2002/3/6,10.0,8,1,17.8,8,1,5.5,8,1
2002/3/7,10.1,8,1,16.8,8,1,5.0,8,1
2002/3/8,7.7,8,1,12.8,8,1,3.6,8,1
2002/3/9,8.3,8,1,15.5,8,1,0.5,8,1
2002/3/10,11.2,8,1,20.3,8,1,0.9,8,1
2002/3/11,11.1,8,1,15.4,8,1,8.0,8,1
2002/3/12,11.8,8,1,18.5,8,1,4.2,8,1
2002/3/13,10.6,8,1,16.8,8,1,5.7,8,1
2002/3/14,12.1,8,1,19.1,8,1,3.5,8,1
2002/3/15,17.1,8,1,23.1,8,1,12.9,8,1
2002/3/16,12.8,8,1,16.8,8,1,9.8,8,1
2002/3/17,13.6,8,1,21.1,8,1,6.4,8,1
2002/3/18,13.4,8,1,19.0,8,1,7.3,8,1
2002/3/19,11.5,8,1,16.5,8,1,4.2,8,1
2002/3/20,12.9,8,1,18.4,8,1,5.8,8,1
2002/3/21,14.9,8,1,21.9,8,1,4.5,8,1
2002/3/22,14.1,8,1,18.3,8,1,8.3,8,1
2002/3/23,8.0,8,1,11.3,8,1,5.1,8,1
2002/3/24,8.4,8,1,13.5,8,1,3.9,8,1
2002/3/25,8.3,8,1,13.3,8,1,2.7,8,1
2002/3/26,7.9,8,1,9.2,8,1,6.2,8,1
2002/3/27,9.7,8,1,12.3,8,1,6.4,8,1
2002/3/28,10.0,8,1,16.0,8,1,4.2,8,1
2002/3/29,9.5,8,1,14.5,8,1,6.9,8,1
2002/3/30,16.4,8,1,22.5,8,1,11.0,8,1
2002/3/31,13.4,8,1,17.0,8,1,10.1,8,1
2002/4/1,13.9,8,1,19.5,8,1,7.8,8,1
2002/4/2,17.8,8,1,25.4,8,1,9.5,8,1
2002/4/3,17.4,8,1,23.1,8,1,11.9,8,1
2002/4/4,14.8,8,1,18.7,8,1,10.1,8,1
2002/4/5,14.5,8,1,20.0,8,1,9.9,8,1
2002/4/6,12.8,8,1,19.0,8,1,6.8,8,1
2002/4/7,13.6,8,1,20.9,8,1,8.4,8,1
2002/4/8,18.8,8,1,25.9,8,1,14.2,8,1
2002/4/9,15.9,8,1,20.6,8,1,10.4,8,1
2002/4/10,12.1,8,1,14.4,8,1,9.8,8,1
2002/4/11,13.4,8,1,16.7,8,1,10.6,8,1
2002/4/12,12.6,8,1,15.7,8,1,11.1,8,1
2002/4/13,12.6,8,1,17.5,8,1,6.6,8,1
2002/4/14,14.0,8,1,20.3,8,1,7.0,8,1
2002/4/15,19.5,8,1,28.7,8,1,10.7,8,1
2002/4/16,21.0,8,1,23.6,8,1,19.2,8,1
2002/4/17,20.5,8,1,23.1,8,1,15.5,8,1
2002/4/18,15.6,8,1,19.4,8,1,11.6,8,1
2002/4/19,15.2,8,1,20.2,8,1,11.7,8,1
2002/4/20,15.9,8,1,19.6,8,1,12.8,8,1
2002/4/21,13.7,8,1,14.6,8,1,12.6,8,1
2002/4/22,15.6,8,1,19.3,8,1,12.7,8,1
2002/4/23,15.9,8,1,20.8,8,1,12.5,8,1
2002/4/24,17.2,8,1,23.9,8,1,11.6,8,1
2002/4/25,14.9,8,1,18.3,8,1,11.3,8,1
2002/4/26,11.8,8,1,13.3,8,1,10.3,8,1
2002/4/27,12.6,8,1,17.2,8,1,9.2,8,1
2002/4/28,12.4,8,1,18.7,8,1,6.5,8,1
2002/4/29,14.9,8,1,21.0,8,1,7.3,8,1
2002/4/30,16.8,8,1,19.5,8,1,13.7,8,1
2002/5/1,18.1,8,1,21.9,8,1,15.3,8,1
2002/5/2,17.4,8,1,22.4,8,1,13.0,8,1
2002/5/3,17.2,8,1,23.0,8,1,9.5,8,1
2002/5/4,19.8,8,1,23.9,8,1,15.4,8,1
2002/5/5,23.3,8,1,28.6,8,1,18.4,8,1
2002/5/6,16.9,8,1,18.9,8,1,14.3,8,1
2002/5/7,12.8,8,1,15.4,8,1,11.4,8,1
2002/5/8,17.8,8,1,26.1,8,1,13.6,8,1
2002/5/9,14.5,8,1,16.5,8,1,13.0,8,1
2002/5/10,12.9,8,1,13.6,8,1,12.2,8,1
2002/5/11,15.3,8,1,18.6,8,1,11.9,8,1
2002/5/12,17.1,8,1,22.3,8,1,14.0,8,1
2002/5/13,14.0,8,1,15.3,8,1,12.3,8,1
2002/5/14,18.9,8,1,25.1,8,1,12.2,8,1
2002/5/15,19.0,8,1,25.1,8,1,13.5,8,1
2002/5/16,13.8,8,1,15.4,8,1,11.8,8,1
2002/5/17,12.7,8,1,14.8,8,1,11.7,8,1
2002/5/18,15.4,8,1,18.4,8,1,11.8,8,1
2002/5/19,18.2,8,1,24.1,8,1,14.5,8,1
2002/5/20,15.7,8,1,18.1,8,1,13.6,8,1
2002/5/21,17.5,8,1,23.0,8,1,13.5,8,1
2002/5/22,18.8,8,1,24.4,8,1,11.5,8,1
2002/5/23,19.6,8,1,23.9,8,1,17.1,8,1
2002/5/24,19.4,8,1,24.9,8,1,14.4,8,1
2002/5/25,20.2,8,1,25.7,8,1,12.4,8,1
2002/5/26,18.4,8,1,24.7,8,1,14.0,8,1
2002/5/27,17.5,8,1,23.5,8,1,13.4,8,1
2002/5/28,19.1,8,1,25.5,8,1,13.2,8,1
2002/5/29,19.8,8,1,24.1,8,1,16.4,8,1
2002/5/30,21.2,8,1,26.2,8,1,14.7,8,1
2002/5/31,21.0,8,1,23.5,8,1,18.4,8,1
2002/6/1,21.3,8,1,26.6,8,1,16.8,8,1
2002/6/2,23.0,8,1,28.8,8,1,17.5,8,1
2002/6/3,22.0,8,1,25.4,8,1,19.2,8,1
2002/6/4,22.5,8,1,28.6,8,1,17.0,8,1
2002/6/5,22.7,8,1,29.8,8,1,17.3,8,1
2002/6/6,20.5,8,1,25.9,8,1,15.7,8,1
2002/6/7,22.5,8,1,28.3,8,1,16.4,8,1
2002/6/8,23.7,8,1,29.2,8,1,19.0,8,1
2002/6/9,24.6,8,1,29.4,8,1,20.9,8,1
2002/6/10,22.8,8,1,28.3,8,1,17.1,8,1
2002/6/11,24.8,8,1,31.5,8,1,19.7,8,1
2002/6/12,19.7,8,1,24.5,8,1,16.8,8,1
2002/6/13,18.3,8,1,19.6,8,1,16.4,8,1
